,tweet_id,Names,dog_gender,timestamp,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,dog_count,rating,dog_stage,Breed,Confidence_level,Weekday
2523,674690135443775488,Patrick,Male,2015-12-09 20:40:38,2015-12-09 00:00:00,20:40,Twitter for iPhone,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,1215,504,1.0,3.0,None,NaN,0.0,Wednesday
2522,674670581682434048,Jeb,Male,2015-12-09 19:22:56,2015-12-09 00:00:00,19:22,Twitter for iPhone,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,1709,707,1.0,9.0,None,malamute,0.180079,Wednesday
2521,674664755118911488,Rodman,Male,2015-12-09 18:59:46,2015-12-09 00:00:00,18:59,Twitter for iPhone,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,974,274,1.0,10.0,None,NaN,0.0,Wednesday
2332,670778058496974848,Dogwithnoname,Unknown,2015-11-29 01:35:26,2015-11-29 00:00:00,01:35,Twitter for iPhone,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,1,340,77,1.0,10.0,None,pug,0.776612,Sunday
2520,674646392044941312,Dogwithnoname,Unknown,2015-12-09 17:46:48,2015-12-09 00:00:00,17:46,Twitter for iPhone,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,1508,548,4.0,3.25,None,flat-coated_retriever,0.837448,Wednesday
2519,674644256330530816,Dogwithnoname,Unknown,2015-12-09 17:38:19,2015-12-09 00:00:00,17:38,Twitter for iPhone,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,1083,299,1.0,11.0,None,basset,0.335692,Wednesday
2517,674632714662858753,Dogwithnoname,Unknown,2015-12-09 16:52:27,2015-12-09 00:00:00,16:52,Twitter for iPhone,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1,0,0,1.0,5.0,None,NaN,0.0,Wednesday
2527,674752233200820224,Dogwithnoname,Unknown,2015-12-10 00:47:23,2015-12-10 00:00:00,00:47,Twitter for iPhone,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,1558,505,1.0,12.0,None,vizsla,0.665516,Thursday
2516,674468880899788800,Louis,Male,2015-12-09 06:01:26,2015-12-09 00:00:00,06:01,Twitter for iPhone,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,6559,2235,1.0,13.0,None,chow,0.52623,Wednesday
2514,674436901579923456,Bailey,Female,2015-12-09 03:54:22,2015-12-09 00:00:00,03:54,Twitter for iPhone,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,1177,423,1.0,9.0,None,Shih-Tzu,0.105416,Wednesday
2513,674422304705744896,Ava,Female,2015-12-09 02:56:22,2015-12-09 00:00:00,02:56,Twitter for iPhone,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,1514,578,1.0,12.0,None,golden_retriever,0.964497,Wednesday
2512,674416750885273600,Jonah,Male,2015-12-09 02:34:18,2015-12-09 00:00:00,02:34,Twitter for iPhone,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,718,152,1.0,10.0,None,Chihuahua,0.287201,Wednesday
2511,674410619106390016,Lenny,Male,2015-12-09 02:09:56,2015-12-09 00:00:00,02:09,Twitter for iPhone,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1,1266,510,1.0,10.0,None,beagle,0.0194268,Wednesday
2510,674394782723014656,Gary,Male,2015-12-09 01:07:00,2015-12-09 00:00:00,01:07,Twitter for iPhone,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1,1581,621,1.0,8.0,None,Lakeland_terrier,0.109099,Wednesday
2509,674372068062928900,Chesney,Male,2015-12-08 23:36:44,2015-12-08 00:00:00,23:36,Twitter for iPhone,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,1,0,0,1.0,10.0,None,NaN,0.0,Tuesday
2507,674291837063053312,Kenny,Male,2015-12-08 18:17:56,2015-12-08 00:00:00,18:17,Twitter for iPhone,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,15571,6404,1.0,11.0,None,Cardigan,0.611525,Tuesday
2506,674271431610523648,Dogwithnoname,Unknown,2015-12-08 16:56:51,2015-12-08 00:00:00,16:56,Twitter for iPhone,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1,1660,787,1.0,10.0,None,German_shepherd,0.991454,Tuesday
2505,674269164442398721,Bob,Male,2015-12-08 16:47:50,2015-12-08 00:00:00,16:47,Twitter for iPhone,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1,0,0,1.0,8.0,None,pug,0.622921,Tuesday
2504,674265582246694913,Henry,Male,2015-12-08 16:33:36,2015-12-08 00:00:00,16:33,Twitter for iPhone,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,1,0,0,1.0,2.0,None,NaN,0.0,Tuesday
2528,674754018082705410,Dogwithnoname,Unknown,2015-12-10 00:54:28,2015-12-10 00:00:00,00:54,Twitter for iPhone,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1,0,0,1.0,12.0,None,NaN,0.0,Thursday
2529,674764817387900928,Dogwithnoname,Unknown,2015-12-10 01:37:23,2015-12-10 00:00:00,01:37,Twitter for iPhone,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,837,259,1.0,10.0,None,Samoyed,0.634695,Thursday
2549,675147105808306176,Dogwithnoname,Male,2015-12-11 02:56:28,2015-12-11 00:00:00,02:56,Twitter for iPhone,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,1005,265,1.0,10.0,None,golden_retriever,0.949215,Friday
2548,675146535592706048,Coops,Male,2015-12-11 02:54:12,2015-12-11 00:00:00,02:54,Twitter for iPhone,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,1272,342,1.0,7.0,None,Cardigan,0.229944,Friday
2327,670717338665226240,Dogwithnoname,Unknown,2015-11-28 21:34:09,2015-11-28 00:00:00,21:34,Twitter for iPhone,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,1,1276,535,1.0,12.0,None,Pomeranian,0.368161,Saturday
2547,675145476954566656,Dogwithnoname,Unknown,2015-12-11 02:49:59,2015-12-11 00:00:00,02:49,Twitter for iPhone,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,2264,986,1.0,9.0,None,Labrador_retriever,0.458746,Friday
2546,675135153782571009,Steven,Male,2015-12-11 02:08:58,2015-12-11 00:00:00,02:08,Twitter for iPhone,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1,0,0,1.0,5.0,None,NaN,0.0,Friday
2544,675111688094527488,Oliver,Male,2015-12-11 00:35:44,2015-12-11 00:00:00,00:35,Twitter for iPhone,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,1021,276,1.0,8.0,None,Labrador_retriever,0.631501,Friday
2543,675109292475830276,Dogwithnoname,Unknown,2015-12-11 00:26:12,2015-12-11 00:00:00,00:26,Twitter for iPhone,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,0,0,1.0,9.0,None,dalmatian,0.989519,Friday
2328,670727704916926465,Jeffrie,Male,2015-11-28 22:15:21,2015-11-28 00:00:00,22:15,Twitter for iPhone,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,1,0,0,1.0,10.0,None,NaN,0.0,Saturday
2542,675047298674663426,Dogwithnoname,Unknown,2015-12-10 20:19:52,2015-12-10 00:00:00,20:19,Twitter for iPhone,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,0,0,1.0,11.0,None,Samoyed,0.978007,Thursday
2329,670733412878163972,Jerry,Male,2015-11-28 22:38:01,2015-11-28 00:00:00,22:38,Twitter for iPhone,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,1,0,0,1.0,8.0,None,NaN,0.0,Saturday
2331,670764103623966721,Vincent,Male,2015-11-29 00:39:59,2015-11-29 00:00:00,00:39,Twitter for iPhone,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,1,0,0,1.0,10.0,None,Norfolk_terrier,0.17285,Sunday
2541,675015141583413248,Moe,Male,2015-12-10 18:12:05,2015-12-10 00:00:00,18:12,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,2863,1303,1.0,10.0,None,golden_retriever,0.258372,Thursday
2539,675003128568291329,Laela,Female,2015-12-10 17:24:21,2015-12-10 00:00:00,17:24,Twitter for iPhone,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,0,0,1.0,12.0,None,Pembroke,0.655279,Thursday
2538,674999807681908736,Dogwithnoname,Unknown,2015-12-10 17:11:09,2015-12-10 00:00:00,17:11,Twitter for iPhone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,2394,1212,1.0,13.0,None,Rottweiler,0.591829,Thursday
2537,674805413498527744,Dogwithnoname,Unknown,2015-12-10 04:18:42,2015-12-10 00:00:00,04:18,Twitter for iPhone,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,915,385,1.0,10.0,None,English_springer,0.594467,Thursday
2330,670755717859713024,Gin,Unknown,2015-11-29 00:06:39,2015-11-29 00:00:00,00:06,Twitter for iPhone,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,1,467,121,1.0,9.0,None,keeshond,0.994065,Sunday
2536,674800520222154752,Tedders,Male,2015-12-10 03:59:15,2015-12-10 00:00:00,03:59,Twitter for iPhone,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,3181,936,1.0,11.0,None,Pembroke,0.876479,Thursday
2535,674793399141146624,Dogwithnoname,Unknown,2015-12-10 03:30:58,2015-12-10 00:00:00,03:30,Twitter for iPhone,I have found another. 13/10 https://t.co/HwroPYv8pY,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,2655,1200,1.0,13.0,None,giant_schnauzer,0.119693,Thursday
2534,674790488185167872,Dogwithnoname,Unknown,2015-12-10 03:19:24,2015-12-10 00:00:00,03:19,Twitter for iPhone,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,1163,273,1.0,13.0,None,Labrador_retriever,0.801903,Thursday
2533,674788554665512960,Maggie,Female,2015-12-10 03:11:43,2015-12-10 00:00:00,03:11,Twitter for iPhone,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,854,227,1.0,9.0,None,miniature_poodle,0.349561,Thursday
2532,674781762103414784,Dogwithnoname,Unknown,2015-12-10 02:44:43,2015-12-10 00:00:00,02:44,Twitter for iPhone,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,2119,1317,1.0,8.0,None,NaN,0.0,Thursday
2530,674767892831932416,Dogwithnoname,Female,2015-12-10 01:49:36,2015-12-10 00:00:00,01:49,Twitter for iPhone,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,1946,867,1.0,12.0,None,NaN,0.0,Thursday
2502,674255168825880576,Bobbay,Male,2015-12-08 15:52:13,2015-12-08 00:00:00,15:52,Twitter for iPhone,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,1546,611,1.0,10.0,None,Eskimo_dog,0.615741,Tuesday
2501,674082852460433408,Dogwithnoname,Female,2015-12-08 04:27:30,2015-12-08 00:00:00,04:27,Twitter for iPhone,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1,788,182,1.0,11.0,None,Pomeranian,0.666957,Tuesday
2500,674075285688614912,Mitch,Male,2015-12-08 03:57:26,2015-12-08 00:00:00,03:57,Twitter for iPhone,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,1033,311,1.0,11.0,None,Airedale,0.305392,Tuesday
2474,673686845050527744,George,Male,2015-12-07 02:13:55,2015-12-07 00:00:00,02:13,Twitter for iPhone,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1,1518,470,1.0,11.0,None,Pekinese,0.185903,Monday
2473,673680198160809984,Shnuggles,Unknown,2015-12-07 01:47:30,2015-12-07 00:00:00,01:47,Twitter for iPhone,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1,1434,512,1.0,13.0,None,Samoyed,0.989853,Monday
2472,673662677122719744,Kendall,Unknown,2015-12-07 00:37:52,2015-12-07 00:00:00,00:37,Twitter for iPhone,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,1308,390,1.0,12.0,None,Labrador_retriever,0.95767,Monday
2337,670789397210615808,Dogwithnoname,Unknown,2015-11-29 02:20:29,2015-11-29 00:00:00,02:20,Twitter for iPhone,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1,691,254,1.0,9.0,None,beagle,0.295966,Sunday
2470,673636718965334016,Kip,Unknown,2015-12-06 22:54:44,2015-12-06 00:00:00,22:54,Twitter for iPhone,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1,1177,399,1.0,10.0,None,pug,0.0190443,Sunday
2468,673583129559498752,Sandy,Female,2015-12-06 19:21:47,2015-12-06 00:00:00,19:21,Twitter for iPhone,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1,1247,396,1.0,11.0,None,golden_retriever,0.113946,Sunday
2467,673580926094458881,Dogwithnoname,Unknown,2015-12-06 19:13:01,2015-12-06 00:00:00,19:13,Twitter for iPhone,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1,0,0,1.0,8.0,None,beagle,0.985062,Sunday
2466,673576835670777856,Dogwithnoname,Unknown,2015-12-06 18:56:46,2015-12-06 00:00:00,18:56,Twitter for iPhone,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,1,1453,605,1.0,7.0,None,NaN,0.0,Sunday
2336,670786190031921152,Creg,Male,2015-11-29 02:07:44,2015-11-29 00:00:00,02:07,Twitter for iPhone,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,1,630,216,1.0,8.0,None,Pembroke,0.127438,Sunday
2464,673359818736984064,Steve,Male,2015-12-06 04:34:25,2015-12-06 00:00:00,04:34,Twitter for iPhone,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,1531,721,1.0,8.0,None,English_setter,0.696568,Sunday
2462,673352124999274496,Dogwithnoname,Unknown,2015-12-06 04:03:51,2015-12-06 00:00:00,04:03,Twitter for iPhone,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1,1730,585,1.0,12.0,None,golden_retriever,0.672808,Sunday
2461,673350198937153538,Bella,Female,2015-12-06 03:56:12,2015-12-06 00:00:00,03:56,Twitter for iPhone,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,1,0,0,1.0,9.0,None,West_Highland_white_terrier,0.119188,Sunday
2460,673345638550134785,Gerald,Male,2015-12-06 03:38:05,2015-12-06 00:00:00,03:38,Twitter for iPhone,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,https://pbs.twimg.com/media/CVg0SVRWEAAsBrS.jpg,1,0,0,1.0,7.0,None,Pomeranian,0.064627,Sunday
2459,673343217010679808,Dogwithnoname,Unknown,2015-12-06 03:28:27,2015-12-06 00:00:00,03:28,Twitter for iPhone,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1,1017,286,1.0,11.0,None,Chihuahua,0.541408,Sunday
2457,673320132811366400,Frankie,Male,2015-12-06 01:56:44,2015-12-06 00:00:00,01:56,Twitter for iPhone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,14243,8547,1.0,11.0,None,Samoyed,0.978833,Sunday
2456,673317986296586240,Dogwithnoname,Unknown,2015-12-06 01:48:12,2015-12-06 00:00:00,01:48,Twitter for iPhone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2,909,288,1.0,10.0,None,miniature_pinscher,0.384099,Sunday
2338,670792680469889025,Antony,Male,2015-11-29 02:33:32,2015-11-29 00:00:00,02:33,Twitter for iPhone,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,1,0,0,1.0,7.0,None,toy_poodle,0.031355,Sunday
2454,673270968295534593,Mac,Male,2015-12-05 22:41:22,2015-12-05 00:00:00,22:41,Twitter for iPhone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1,0,0,1.0,11.0,None,Shih-Tzu,0.610453,Saturday
2453,673240798075449344,Dogwithnoname,Unknown,2015-12-05 20:41:29,2015-12-05 00:00:00,20:41,Twitter for iPhone,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1,1486,782,1.0,6.0,None,Airedale,0.443004,Saturday
2463,673355879178194945,Koda,Female,2015-12-06 04:18:46,2015-12-06 00:00:00,04:18,Twitter for iPhone,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1,0,0,1.0,11.0,None,Rottweiler,0.529248,Sunday
