,tweet_id,Names,dog_gender,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,rating_numerator,rating_denominator,dog_stage,Breed,Confidence_level
1962,8.66687E+17,Lili,Female,5/22/2017,16:06,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,19885,3672,12,10,None,flat-coated_retriever,0.51473
3619,7.91672E+17,Dogwithnoname,Male,10/27/2016,16:06,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,13004,3601,13,10,None,golden_retriever,0.705092
3554,7.80801E+17,Koda,Male,9/27/2016,16:06,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,0,0,11,10,None,Siberian_husky,0.951963
3470,7.67755E+17,Philbert,Male,8/22/2016,16:06,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,0,0,11,10,None,vizsla,0.307794
5110,7.05787E+17,Dogwithnoname,Unknown,3/4/2016,16:06,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,2101,589,11,10,pupper,Labrador_retriever,0.148496
2011,8.79008E+17,Beau,Male,6/25/2017,16:07,Twitter for iPhone,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,0,0,13,10,None,vizsla,0.960513
1984,8.72123E+17,Kody,Male,6/6/2017,16:07,Twitter for iPhone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,0,0,12,10,None,pug,0.0667363
3960,8.47843E+17,Rontu,Male,3/31/2017,16:07,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,5871,1489,12,10,None,Bernese_mountain_dog,0.951337
3557,7.81163E+17,Dogwithnoname,Unknown,9/28/2016,16:07,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,10783,3110,10,10,None,Shetland_sheepdog,0.973841
2050,8.87343E+17,Dogwithnoname,Unknown,7/18/2017,16:08,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,34041,10628,13,10,None,Mexican_hairless,0.330741
4002,8.5799E+17,Rosie,Female,4/28/2017,16:08,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,16785,2766,12,10,None,French_bulldog,0.43258
3942,8.43857E+17,Sadie,Unknown,3/20/2017,16:08,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,0,0,12,10,None,Labrador_retriever,0.92254
3319,7.47462E+17,Dogwithnoname,Unknown,6/27/2016,16:08,Twitter for iPhone,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1,0,0,10,10,None,NaN,0
2017,8.80096E+17,Dogwithnoname,Unknown,6/28/2017,16:09,Twitter for iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,0,0,11,10,None,miniature_pinscher,0.120298
3268,7.40214E+17,Dogwithnoname,Unknown,6/7/2016,16:09,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,7241,2190,10,10,None,Chesapeake_Bay_retriever,0.586414
39,6.66649E+17,Dogwithnoname,Unknown,11/17/2015,16:09,Twitter for iPhone,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,0,0,4,10,None,Border_collie,0.447803
1966,8.67775E+17,Harold,Male,5/25/2017,16:10,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,0,0,13,10,None,Border_collie,0.661953
3972,8.5038E+17,Leo,Male,4/7/2017,16:10,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,13844,2870,13,10,None,Yorkshire_terrier,0.249012
6023,8.45307E+17,Pickles,Female,3/24/2017,16:10,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,24991,5966,12,10,pupper,Irish_water_spaniel,0.567475
3505,7.73192E+17,Grey,Male,9/6/2016,16:10,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,0,0,12,10,None,Blenheim_spaniel,0.427766
3371,7.52173E+17,Brody,Male,7/10/2016,16:10,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,6505,2086,12,10,None,Labrador_retriever,0.527659
3257,7.38402E+17,Dogwithnoname,Unknown,6/2/2016,16:10,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,3550,944,10,10,None,cocker_spaniel,0.346695
2063,8.89881E+17,Bruno,Male,7/25/2017,16:11,Twitter for iPhone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,0,0,13,10,None,French_bulldog,0.377417
1999,8.75748E+17,Goose,Male,6/16/2017,16:11,Twitter for iPhone,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,25537,4433,13,10,None,Labrador_retriever,0.799551
3600,7.88412E+17,Dexter,Male,10/18/2016,16:11,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,17285,6084,11,10,None,golden_retriever,0.805238
3485,7.70655E+17,Dogwithnoname,Unknown,8/30/2016,16:11,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,0,0,11,10,None,NaN,0
20,6.66287E+17,Dogwithnoname,Unknown,11/16/2015,16:11,Twitter for iPhone,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1,151,70,1,2,None,Maltese_dog,0.857531
2882,6.92017E+17,Kingsley,Male,1/26/2016,16:12,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1,3103,1071,9,10,None,Tibetan_terrier,0.247565
53,6.67013E+17,Klevin,Male,11/18/2015,16:12,Twitter for iPhone,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,466,236,9,10,None,NaN,0
3591,7.86963E+17,Rory,Male,10/14/2016,16:13,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,29409,9195,12,10,None,golden_retriever,0.915303
3543,7.78991E+17,Jay,Male,9/22/2016,16:13,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,22113,8315,11,10,None,cocker_spaniel,0.715351
3518,7.75729E+17,Dogwithnoname,Male,9/13/2016,16:13,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,14224,5232,13,10,None,NaN,0
3454,7.64857E+17,Aubie,Male,8/14/2016,16:13,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,7029,1998,12,10,None,Bernese_mountain_dog,0.792059
1986,8.72487E+17,Dogwithnoname,Unknown,6/7/2017,16:14,Twitter for iPhone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,41221,9279,12,10,None,Pembroke,0.931861
3617,7.91312E+17,Mabel,Female,10/26/2016,16:14,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,0,0,12,10,None,miniature_pinscher,0.892925
3493,7.71381E+17,Fizz,Female,9/1/2016,16:14,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,11614,5814,11,10,None,collie,0.503728
3483,7.70294E+17,Jackson,Unknown,8/29/2016,16:14,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,6848,1688,10,10,None,Italian_greyhound,0.931668
3251,7.37679E+17,Dogwithnoname,Unknown,5/31/2016,16:14,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,5463,1497,11,10,None,Pembroke,0.935307
6132,8.71763E+17,Rover,Male,6/5/2017,16:15,Twitter for iPhone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,0,0,12,10,pupper,Labrador_retriever,0.921393
3603,7.89138E+17,Bo,Male,10/20/2016,16:15,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,0,0,12,10,None,Chihuahua,0.746135
3223,7.31156E+17,Dogwithnoname,Unknown,5/13/2016,16:15,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,1,4142,1415,204,170,None,NaN,0
3124,7.13761E+17,Piper,Female,3/26/2016,16:15,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,5246,1531,12,10,None,Brittany_spaniel,0.797936
1963,8.67052E+17,Dogwithnoname,Unknown,5/23/2017,16:16,Twitter for iPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,33094,8300,13,10,None,Samoyed,0.471403
2949,6.98179E+17,Lily,Female,2/12/2016,16:16,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,3053,818,10,10,None,Chesapeake_Bay_retriever,0.351868
2569,6.75711E+17,Lenny,Male,12/12/2015,16:16,Twitter for iPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,2017,915,12,10,None,standard_schnauzer,0.441427
2048,8.86983E+17,Maya,Female,7/17/2017,16:17,Twitter for iPhone,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,35576,7966,13,10,None,Chihuahua,0.793469
2044,8.86258E+17,Waffles,Male,7/15/2017,16:17,Twitter for iPhone,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,0,0,13,10,None,pug,0.943575
6045,8.5002E+17,Boomer,Male,4/6/2017,16:18,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,21735,5382,12,10,pupper,Shetland_sheepdog,0.759907
2371,6.71363E+17,Tanner,Male,11/30/2015,16:18,Twitter for iPhone,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,1,1173,318,11,10,None,NaN,0
2231,6.68826E+17,Banditt,Male,11/23/2015,16:18,Twitter for iPhone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1,459,150,10,10,None,malinois,0.640185
3277,7.41304E+17,Theodore,Male,6/10/2016,16:19,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,9528,3604,12,10,None,Chihuahua,0.768156
2554,6.75349E+17,Dogwithnoname,Unknown,12/11/2015,16:20,Twitter for iPhone,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,4198,2497,13,10,None,borzoi,0.866367
3406,7.57612E+17,Cooper,Male,7/25/2016,16:21,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,0,0,12,10,None,bluetick,0.829259
4578,6.74263E+17,Gus,Male,12/8/2015,16:21,Twitter for iPhone,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,1367,494,9,10,pupper,Greater_Swiss_Mountain_dog,0.519428
4107,8.83361E+17,Grizzwald,Male,7/7/2017,16:22,Twitter for iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,0,0,13,10,floofer,chow,0.987997
6140,8.73214E+17,Sierra,Female,6/9/2017,16:22,Twitter for iPhone,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,7387,1637,12,10,pupper,vizsla,0.619782
3997,8.56544E+17,Callie,Female,4/24/2017,16:22,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,16988,3093,12,10,None,Boston_bull,0.30691
5792,8.07621E+17,Ollie,Male,12/10/2016,16:22,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,16087,4215,14,10,pupper,golden_retriever,0.873233
3655,7.96387E+17,Snicku,Male,11/9/2016,16:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,12204,4774,12,10,None,Pekinese,0.461164
3455,7.65222E+17,Gromit,Male,8/15/2016,16:22,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,12758,3845,10,10,None,dalmatian,0.556595
2869,6.90933E+17,Buddy,Male,1/23/2016,16:22,Twitter for iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,1,0,0,12,10,None,NaN,0
8299,8.92421E+17,Phineas,Male,8/1/2017,16:23,Twitter for iPhone,This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 https://t.co/MgUWQ76dJU,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,1,0,0,13,10,None,NaN,0
5106,7.05428E+17,Ambrose,Male,3/3/2016,16:23,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,4131,1910,11,10,pupper,Chihuahua,0.774792
3027,7.05066E+17,Reese,Male,3/2/2016,16:23,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,0,0,12,10,None,Airedale,0.868658
6152,8.76838E+17,Ginger,Female,6/19/2017,16:24,Twitter for iPhone,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,20941,3465,12,10,pupper,bloodhound,0.575751
1971,8.69228E+17,Gizmo,Male,5/29/2017,16:24,Twitter for iPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,20923,3964,13,10,None,Pembroke,0.664181
5603,7.76819E+17,Dogwithnoname,Unknown,9/16/2016,16:24,Twitter for iPhone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,0,15624,13,10,pupper,Chihuahua,0.346545
2066,8.90609E+17,Zoey,Female,7/27/2017,16:25,Twitter for iPhone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,28060,4361,13,10,None,Irish_terrier,0.487574
3992,8.54733E+17,Marlee,Female,4/19/2017,16:25,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,23968,6594,12,10,None,Pembroke,0.695548
